id,insee_code,town_name,zip_code,routing_label,line_5,geopoint
55631,71354,POISSON,71600,POISSON,NULL,0101000020E6100000A31529DE128A1040A69AB40474314740
55632,71355,PONTOUX,71270,PONTOUX,NULL,0101000020E61000004CCD7921787B14405A9A5B21AC744740
55633,71356,POUILLOUX,71230,POUILLOUX,NULL,0101000020E61000000540CBA9536C1140C9C9C4AD024D4740
55634,71357,POURLANS,71270,POURLANS,NULL,0101000020E61000000840378F1EF21440582D9F9BEC7A4740
55635,71358,PRESSY SOUS DONDIN,71220,PRESSY SOUS DONDIN,NULL,0101000020E610000031A5E48BAC0312407D3F355E3A3D4740
55636,71359,PRETY,71290,PRETY,NULL,0101000020E61000001880A1A245D11340E8B287AC24454740
55637,71360,PRISSE,71960,PRISSE,NULL,0101000020E610000052B06B2002FF1240D843FB58C1294740
55638,71361,PRIZY,71800,PRIZY,NULL,0101000020E6100000E54350357ADD1040E88AADFB222D4740
55639,71362,PRUZILLY,71570,PRUZILLY,NULL,0101000020E6100000A75A0BB3D0CA12406A7528F947214740
55640,71363,LE PULEY,71460,LE PULEY,NULL,0101000020E6100000D14B7B39A2411240BA1FA633E6564740
55641,71364,LA RACINEUSE,71310,LA RACINEUSE,NULL,0101000020E610000084802150A2A61440A90C88B59D6A4740
55642,71365,RANCY,71290,RANCY,NULL,0101000020E610000066039FD5B8551440187B2FBEE84C4740
55643,71366,RATENELLE,71290,RATENELLE,NULL,0101000020E610000082FC112B48001440A3DF635529434740
55644,71367,RATTE,71500,RATTE,NULL,0101000020E6100000BA7E66B5653915406DE4BA29E5514740
55645,71368,RECLESNE,71540,RECLESNE,NULL,0101000020E61000002A1E728E95231140362ED27A2E864740
55646,71369,REMIGNY,71150,REMIGNY,NULL,0101000020E61000009CA5643909E512405EA0A4C082744740
55647,71370,RIGNY SUR ARROUX,71160,RIGNY SUR ARROUX,NULL,0101000020E610000068B0A9F3A8101040DCD37A6498454740
55648,71371,LA ROCHE VINEUSE,71960,LA ROCHE VINEUSE,NULL,0101000020E61000000C900D49D2FE1240001F1730DC2C4740
55649,71372,ROMANECHE THORINS,71570,ROMANECHE THORINS,NULL,0101000020E61000008866F915C6FD1240BBB6B75B92184740
55650,71373,ROMENAY,71470,ROMENAY,NULL,0101000020E6100000B0202812A75A144068FF4D39F0414740
55651,71374,ROSEY,71390,ROSEY,NULL,0101000020E61000007BF42B4256E01240DCC6551BD25E4740
55652,71376,ROUSSILLON EN MORVAN,71550,ROUSSILLON EN MORVAN,NULL,0101000020E61000008AD3A46F2D661040482C7304BA824740
55653,71377,ROYER,71700,ROYER,NULL,0101000020E6100000548F8F71204B134039807EDF3F474740
55654,71378,RULLY,71150,RULLY,NULL,0101000020E61000006816B204630A1340559401567D6F4740
55655,71379,SAGY,71580,SAGY,NULL,0101000020E6100000B6503239B54B1540CEB1721E044C4740
55656,71380,SAILLENARD,71580,SAILLENARD,NULL,0101000020E6100000E4B0451CFC7A15400843780F2B594740
55657,71381,SAILLY,71250,SAILLY,NULL,0101000020E6100000B41199034E4012404E362F9809444740
55658,71382,ST AGNAN,71160,ST AGNAN,NULL,0101000020E610000014DA28A1AA200F4090A9166CFE414740
55659,71383,ST ALBAIN,71260,ST ALBAIN,NULL,0101000020E6100000280AF4893C751340EE540ACB69364740
55660,71384,ST AMBREUIL,71240,ST AMBREUIL,NULL,0101000020E61000005AE55311B8471340FC34EECDEF564740
55661,71385,ST AMOUR BELLEVUE,71570,ST AMOUR BELLEVUE,NULL,0101000020E61000006BC889C0A2F0124090DB8A589F1E4740
55662,71386,ST ANDRE EN BRESSE,71440,ST ANDRE EN BRESSE,NULL,0101000020E6100000C8E6F406A955144068542AF235534740
55663,71387,ST ANDRE LE DESERT,71220,ST ANDRE LE DESERT,NULL,0101000020E6100000C00FBD7B361D124084E0A76043404740
55814,71541,TORPES,71270,TORPES,NULL,0101000020E610000072AE17F9AB5A15402E837BAF6B6B4740
55664,71388,ST AUBIN EN CHAROLLAIS,71430,ST AUBIN EN CHAROLLAIS,NULL,0101000020E61000008016A64AEFD61040D3F0D2F228404740
55665,71389,ST AUBIN SUR LOIRE,71140,ST AUBIN SUR LOIRE,NULL,0101000020E61000008E36339F181E0E40CCDF7316AC484740
55666,71390,ST BERAIN SOUS SANVIGNES,71300,ST BERAIN SOUS SANVIGNES,NULL,0101000020E610000055F833BC59271140FE2CF1DB6B5C4740
55667,71391,ST BERAIN SUR DHEUNE,71510,ST BERAIN SUR DHEUNE,NULL,0101000020E6100000F0D12C1A7C771240047FAE6CD5684740
55668,71392,ST BOIL,71390,ST BOIL,NULL,0101000020E610000078E68AF788CD1240F00F00C141524740
55669,71393,ST BONNET DE CRAY,71340,ST BONNET DE CRAY,NULL,0101000020E61000000BF0DDE68DA71040CE5C9665BE194740
55670,71394,ST BONNET DE JOUX,71220,ST BONNET DE JOUX,NULL,0101000020E61000008A1BB7989FBF1140C3FD367A6B3D4740
55671,71395,ST BONNET DE VIEILLE VIGNE,71430,ST BONNET DE VIEILLE VIGNE,NULL,0101000020E61000009C6C0377A01211400518963FDF434740
55672,71396,ST BONNET EN BRESSE,71310,ST BONNET EN BRESSE,NULL,0101000020E610000024CA28E0E8B81440B58AFED0CC6D4740
55673,71397,STE CECILE,71250,STE CECILE,NULL,0101000020E6100000F60C3C52D88412408EE9094B3C314740
55674,71398,ST CHRISTOPHE EN BRESSE,71370,ST CHRISTOPHE EN BRESSE,NULL,0101000020E61000002B4190CD9FF81340054713398E5F4740
55675,71399,ST CHRISTOPHE EN BRIONNAIS,71800,ST CHRISTOPHE EN BRIONNAIS,NULL,0101000020E61000002D095053CBC6104040E54E9F53244740
55676,71400,ST CLEMENT SUR GUYE,71460,ST CLEMENT SUR GUYE,NULL,0101000020E61000003C8A73D4D15912408A69F008384F4740
55677,71401,STE CROIX EN BRESSE,71470,STE CROIX EN BRESSE,NULL,0101000020E61000004C474AC4A5F41440C2209F4610484740
55678,71402,ST CYR,71240,ST CYR,NULL,0101000020E6100000203BB9F0CD9C13403510262001574740
55679,71403,ST DENIS DE VAUX,71640,ST DENIS DE VAUX,NULL,0101000020E61000004811BE9C7ECD12400CDCCBC77F654740
55680,71404,ST DESERT,71390,ST DESERT,NULL,0101000020E61000003E563A692BDC124074232C2AE2604740
55681,71405,ST DIDIER EN BRESSE,71620,ST DIDIER EN BRESSE,NULL,0101000020E6100000DD75DB2A2D6C14409348EC24EC6C4740
55682,71406,ST DIDIER EN BRIONNAIS,71110,ST DIDIER EN BRIONNAIS,NULL,0101000020E610000066DB696B448010407CBB2539602B4740
55683,71407,ST DIDIER SUR ARROUX,71190,ST DIDIER SUR ARROUX,NULL,0101000020E61000008AAB6F05B96810406A7EA1ECD26A4740
55684,71408,ST EDMOND,71740,ST EDMOND,NULL,0101000020E61000009B06A0AC73D7104026BA7889FB194740
55685,71409,ST EMILAND,71490,ST EMILAND,NULL,0101000020E61000002549C62066E511404AF95AE1A7724740
55686,71410,ST ETIENNE EN BRESSE,71370,ST ETIENNE EN BRESSE,NULL,0101000020E61000006140E54E9F431440980B0165785A4740
55687,71411,ST EUGENE,71320,ST EUGENE,NULL,0101000020E6100000E9CAB10639E51040FA4E82ED165E4740
55688,71412,ST EUSEBE,71210,ST EUSEBE,NULL,0101000020E61000007802AB3473D21140AA07718AB35C4740
55689,71413,ST FIRMIN,71670,ST FIRMIN,NULL,0101000020E6100000BCD463B6BFDE1140DC7179628C6C4740
55690,71414,ST FORGEOT,71400,ST FORGEOT,NULL,0101000020E61000001068FA360E261140708797F100804740
55691,71415,STE FOY,71110,STE FOY,NULL,0101000020E610000032CC09DAE48810404101254FA3234740
55692,71416,ST GENGOUX DE SCISSE,71260,ST GENGOUX DE SCISSE,NULL,0101000020E61000000C9CC7BCE915134011BA956F473B4740
55693,71417,ST GENGOUX LE NATIONAL,71460,ST GENGOUX LE NATIONAL,NULL,0101000020E6100000EEA1D86553A91240BBEF181EFB4D4740
55694,71419,ST GERMAIN DU BOIS,71330,ST GERMAIN DU BOIS,NULL,0101000020E6100000706479B2F6F6144018456A357F5E4740
55766,71491,ST YAN,71600,ST YAN,NULL,0101000020E6100000D019074D012F10405E279AACF6334740
55695,71420,ST GERMAIN DU PLAIN,71370,ST GERMAIN DU PLAIN,NULL,0101000020E6100000E6C3FD9133F613404F006A0F20584740
55696,71421,ST GERMAIN EN BRIONNAIS,71800,ST GERMAIN EN BRIONNAIS,NULL,0101000020E6100000A8BD2DFDF0FC1040AE516A8A5B2C4740
55697,71422,ST GERMAIN LES BUXY,71390,ST GERMAIN LES BUXY,NULL,0101000020E6100000764364A2521A134046764AAC31594740
55698,71423,ST GERVAIS EN VALLIERE,71350,ST GERVAIS EN VALLIERE,NULL,0101000020E61000003EE94482A9DE134099F4F752F8784740
55699,71424,ST GERVAIS SUR COUCHES,71490,ST GERVAIS SUR COUCHES,NULL,0101000020E6100000F446F7BD97401240C38D4AA0F7754740
55700,71425,ST GILLES,71510,ST GILLES,NULL,0101000020E610000074D3669C86A81240416FE0C446704740
55701,71426,STE HELENE,71390,STE HELENE,NULL,0101000020E6100000F51BDC8C89871240401361C3D3604740
55702,71427,ST HURUGE,71460,ST HURUGE,NULL,0101000020E6100000FC7266BB424F1240191AF44AFE494740
55703,71428,ST IGNY DE ROCHE,71170,ST IGNY DE ROCHE,NULL,0101000020E6100000D0E1106047361140DDED7A690A184740
55704,71430,ST JEAN DE VAUX,71640,ST JEAN DE VAUX,NULL,0101000020E6100000ACE408BE0EC91240D8EDB3CA4C674740
55705,71431,ST JEAN DE TREZY,71490,ST JEAN DE TREZY,NULL,0101000020E6100000DAD605723F561240FB8CB04DCF6B4740
55706,71433,ST JULIEN DE CIVRY,71800,ST JULIEN DE CIVRY,NULL,0101000020E6100000187C9A9317E51040B39943528B2F4740
55707,71434,ST JULIEN DE JONZY,71110,ST JULIEN DE JONZY,NULL,0101000020E61000001C339AA61990104016FE6728C91F4740
55708,71435,ST JULIEN SUR DHEUNE,71210,ST JULIEN SUR DHEUNE,NULL,0101000020E610000046D6D0BCD2301240DDD84702E8624740
55709,71436,ST LAURENT D ANDENAY,71210,ST LAURENT D ANDENAY,NULL,0101000020E61000002BFBAE08FE0B1240CC9882354E5D4740
55710,71437,ST LAURENT EN BRIONNAIS,71800,ST LAURENT EN BRIONNAIS,NULL,0101000020E61000008CC7FB276E0711400AA0185932224740
55711,71438,ST LEGER DU BOIS,71360,ST LEGER DU BOIS,NULL,0101000020E6100000FA5EE8B6E9B81140E5E324DECB824740
55712,71439,ST LEGER LES PARAY,71600,ST LEGER LES PARAY,NULL,0101000020E61000000CD693540176104020F532E51E3E4740
55713,71440,ST LEGER SOUS BEUVRAY,71990,ST LEGER SOUS BEUVRAY,NULL,0101000020E6100000CBFE2F8D155F104054162AA4A1754740
55714,71441,ST LEGER SOUS LA BUSSIERE,71520,ST LEGER SOUS LA BUSSIERE,NULL,0101000020E61000009A3C65355D3B1240C2BB010B05284740
55715,71442,ST LEGER SUR DHEUNE,71510,ST LEGER SUR DHEUNE,NULL,0101000020E6100000B7291E17D58E12402C1CF79C2A6B4740
55716,71443,ST LOUP GEANGES,71350,ST LOUP GEANGES,NULL,0101000020E6100000925F3FC406A31340E967452FFE774740
55717,71443,ST LOUP GEANGES,71350,ST LOUP GEANGES,GEANGES,0101000020E6100000925F3FC406A31340E967452FFE774740
55718,71444,ST LOUP DE VARENNES,71240,ST LOUP DE VARENNES,NULL,0101000020E6100000CA259F686869134090920D5A7E5C4740
55719,71445,ST MARCEL,71380,ST MARCEL,NULL,0101000020E6100000EC90F69A798D13403A4030470F634740
55720,71446,ST MARCELIN DE CRAY,71460,ST MARCELIN DE CRAY,NULL,0101000020E61000005A84BDE4DA131240C2114999F9484740
55721,71447,ST MARD DE VAUX,71640,ST MARD DE VAUX,NULL,0101000020E6100000EF7211DF89AD12400A302C7F3E684740
55722,71448,ST MARTIN BELLE ROCHE,71118,ST MARTIN BELLE ROCHE,NULL,0101000020E6100000563B79477C6D134054FA0967B7304740
55723,71449,ST MARTIN D AUXY,71390,ST MARTIN D AUXY,NULL,0101000020E610000035A3D57F8C3312406E5BA505795C4740
55724,71450,ST MARTIN DE COMMUNE,71490,ST MARTIN DE COMMUNE,NULL,0101000020E6100000C2F63878CB121240198AE024F2724740
55725,71451,ST MARTIN DE LIXY,71740,ST MARTIN DE LIXY,NULL,0101000020E610000000D01731A2F310404FC69D7708194740
55726,71452,ST MARTIN DE SALENCEY,71220,ST MARTIN DE SALENCEY,NULL,0101000020E6100000CEB1176591FD11409C2C5A257D424740
55727,71453,ST MARTIN DU LAC,71110,ST MARTIN DU LAC,NULL,0101000020E6100000FF5BC98E8D3C1040B875DC95821F4740
55728,71454,ST MARTIN DU MONT,71580,ST MARTIN DU MONT,NULL,0101000020E6100000B2CDD77624301540C295A24BEE4E4740
55729,71455,ST MARTIN DU TARTRE,71460,ST MARTIN DU TARTRE,NULL,0101000020E61000006EA818E76F6E1240B6291E1755534740
55730,71456,ST MARTIN EN BRESSE,71620,ST MARTIN EN BRESSE,NULL,0101000020E610000074A213F8793A14402A7C6C8173664740
55731,71457,ST MARTIN EN GATINOIS,71350,ST MARTIN EN GATINOIS,NULL,0101000020E610000052F75C01E003144035CA9F14D2784740
55732,71458,ST MARTIN LA PATROUILLE,71460,ST MARTIN LA PATROUILLE,NULL,0101000020E61000007E6E68CA4E2B1240FF0D3565824A4740
55733,71459,ST MARTIN SOUS MONTAIGU,71640,ST MARTIN SOUS MONTAIGU,NULL,0101000020E6100000C6F8D5C166D512407E64840195674740
55734,71460,ST MAURICE DE SATONNAY,71260,ST MAURICE DE SATONNAY,NULL,0101000020E61000005CA2C4F87A20134072D24554F2334740
55735,71461,ST MAURICE DES CHAMPS,71460,ST MAURICE DES CHAMPS,NULL,0101000020E610000013E51C86A0801240490158D3AB4F4740
55736,71462,ST MAURICE EN RIVIERE,71620,ST MAURICE EN RIVIERE,NULL,0101000020E6100000A977A7F1C1151440C3A27D079A6C4740
55737,71463,ST MAURICE LES CHATEAUNEUF,71740,ST MAURICE LES CHATEAUNEUF,NULL,0101000020E61000004C24873E0E011140A33D5E48071D4740
55738,71464,ST MAURICE LES COUCHES,71490,ST MAURICE LES COUCHES,NULL,0101000020E610000080CC183092671240BFBC5BB45B704740
55739,71465,ST MICAUD,71460,ST MICAUD,NULL,0101000020E6100000F01A4F5F2A19124050BEEA129F584740
55740,71466,ST NIZIER SUR ARROUX,71190,ST NIZIER SUR ARROUX,NULL,0101000020E610000020466348A99F1040F37FFDC68D684740
55741,71468,ST PIERRE DE VARENNES,71670,ST PIERRE DE VARENNES,NULL,0101000020E61000008817FA168C0C12404F328342CE6B4740
55742,71469,ST PIERRE LE VIEUX,71520,ST PIERRE LE VIEUX,NULL,0101000020E61000009A417C60C7171240648511B1F7244740
55743,71470,ST POINT,71520,ST POINT,NULL,0101000020E6100000A5B3DD4E6C7B1240AEB195E1092B4740
55744,71471,ST PRIVE,71390,ST PRIVE,NULL,0101000020E610000059C2DA183B511240E84AA9F08C594740
55745,71472,ST PRIX,71990,ST PRIX,NULL,0101000020E61000002BE33A21CF3110401C6ACA04327C4740
55746,71473,ST RACHO,71800,ST RACHO,NULL,0101000020E6100000E527D53E1D7B1140ACCB2901B1214740
55747,71474,STE RADEGONDE,71320,STE RADEGONDE,NULL,0101000020E6100000763C1C131851104006E4011BC6584740
55748,71475,ST REMY,71100,ST REMY,NULL,0101000020E61000006B589DE62E4B1340C2C47AFE0F614740
55749,71477,ST ROMAIN SOUS GOURDON,71230,ST ROMAIN SOUS GOURDON,NULL,0101000020E6100000FEDAB05C25AA114082F0B270A34F4740
55750,71478,ST ROMAIN SOUS VERSIGNY,71420,ST ROMAIN SOUS VERSIGNY,NULL,0101000020E6100000CFE1B5A6D4BC1040EEA53A2E74534740
55751,71479,ST SERNIN DU BOIS,71200,ST SERNIN DU BOIS,NULL,0101000020E61000000A20C6B5EBAF1140AF48A709B66B4740
55752,71480,ST SERNIN DU PLAIN,71510,ST SERNIN DU PLAIN,NULL,0101000020E6100000A4E194B9F97612406123FF8293714740
55753,71481,ST SYMPHORIEN D ANCELLES,71570,ST SYMPHORIEN D ANCELLES,NULL,0101000020E6100000565348E81D15134043835EC99F184740
55754,71481,ST SYMPHORIEN D ANCELLES,71570,ST SYMPHORIEN D ANCELLES,ST ROMAIN DES ILES,0101000020E6100000565348E81D15134043835EC99F184740
55755,71482,ST SYMPHORIEN DE MARMAGNE,71710,ST SYMPHORIEN DE MARMAGNE,NULL,0101000020E6100000431F2C634347114008F945AEC0694740
55756,71483,ST SYMPHORIEN DES BOIS,71800,ST SYMPHORIEN DES BOIS,NULL,0101000020E6100000D65EFA4D17281140B4C6455ACF294740
55757,71484,ST USUGE,71500,ST USUGE,NULL,0101000020E6100000F9B94670C8F7144056197C5006584740
55758,71485,ST VALLERIN,71390,ST VALLERIN,NULL,0101000020E6100000B0C7444AB3B5124094D11275B0574740
55759,71486,ST VALLIER,71230,ST VALLIER,NULL,0101000020E61000003CEAF9E4726D11401B30A3B3A7524740
55760,71486,ST VALLIER,71230,ST VALLIER,LES GAUTHERETS,0101000020E61000003CEAF9E4726D11401B30A3B3A7524740
55761,71487,ST VERAND,71570,ST VERAND,NULL,0101000020E6100000D62EB7C546EA1240D03648D27F204740
55762,71488,ST VINCENT DES PRES,71250,ST VINCENT DES PRES,NULL,0101000020E61000008691B98D61391240A36DA1D0D73C4740
55763,71489,ST VINCENT EN BRESSE,71440,ST VINCENT EN BRESSE,NULL,0101000020E61000008082E6CEA74114401853FA53F4554740
55764,71490,ST VINCENT BRAGNY,71430,ST VINCENT BRAGNY,NULL,0101000020E61000009D723BEA9E7F104045398721A8434740
55765,71490,ST VINCENT BRAGNY,71430,ST VINCENT BRAGNY,BRAGNY EN CHAROLLAIS,0101000020E61000009D723BEA9E7F104045398721A8434740
55767,71493,SAISY,71360,SAISY,NULL,0101000020E61000000E2E1D739E3912408A5242B02A7B4740
55768,71494,LA SALLE,71260,LA SALLE,NULL,0101000020E6100000407D152A497013407F09264836344740
55769,71495,SALORNAY SUR GUYE,71250,SALORNAY SUR GUYE,NULL,0101000020E6100000E2A5E5513B651240D341A89C40424740
55770,71496,SAMPIGNY LES MARANGES,71150,SAMPIGNY LES MARANGES,NULL,0101000020E610000094F0CEEB999B1240A08CF16176734740
55771,71497,SANCE,71000,SANCE,NULL,0101000020E6100000204F818241541340930F8B62832B4740
55772,71498,SANTILLY,71460,SANTILLY,NULL,0101000020E6100000802A6EDC62D2124076583C50824F4740
55773,71499,SANVIGNES LES MINES,71410,SANVIGNES LES MINES,NULL,0101000020E610000070C44950B2171140D209FC3C21554740
55774,71500,SARRY,71110,SARRY,NULL,0101000020E6100000F24F5F854A6E1040EDA419E6DF274740
55775,71501,SASSANGY,71390,SASSANGY,NULL,0101000020E61000002A81DE65D0921240637891AEBE5C4740
55776,71502,SASSENAY,71530,SASSENAY,NULL,0101000020E6100000E2E313B2F3AA13404C338232326A4740
55777,71503,SAULES,71390,SAULES,NULL,0101000020E6100000520141CA99B71240E09B4B169C534740
55778,71504,SAUNIERES,71350,SAUNIERES,NULL,0101000020E610000062A06B5F404B144067D47C957C744740
55779,71505,SAVIANGES,71460,SAVIANGES,NULL,0101000020E61000001F4DF564FE691240937593733D584740
55780,71506,SAVIGNY EN REVERMONT,71580,SAVIGNY EN REVERMONT,NULL,0101000020E61000003693CA6F2C8F154054AA44D95B514740
55781,71507,SAVIGNY SUR GROSNE,71460,SAVIGNY SUR GROSNE,NULL,0101000020E6100000600C40FE2DA812402C51AC09584A4740
55782,71508,SAVIGNY SUR SEILLE,71440,SAVIGNY SUR SEILLE,NULL,0101000020E6100000BEFD6FDBAD6314408948A8748B514740
55783,71509,LA CELLE EN MORVAN,71400,LA CELLE EN MORVAN,NULL,0101000020E61000002B8716D9CEAF1040F2E615F403814740
55784,71510,SEMUR EN BRIONNAIS,71110,SEMUR EN BRIONNAIS,NULL,0101000020E61000008683CEB5795910402A1D07B9E6224740
55785,71512,SENNECEY LE GRAND,71240,SENNECEY LE GRAND,NULL,0101000020E6100000162C7A4C498B1340D8AF856A94514740
55786,71513,SENOZAN,71260,SENOZAN,NULL,0101000020E61000003C6F63B323751340763348669A324740
55787,71514,SENS SUR SEILLE,71330,SENS SUR SEILLE,NULL,0101000020E6100000E4576254083E1540AF473C34875F4740
55788,71515,SERCY,71460,SERCY,NULL,0101000020E6100000A946544DB5C312403313B12DA84C4740
55789,71516,SERLEY,71310,SERLEY,NULL,0101000020E610000006DBE3E02DF71440D8CE41E1FD644740
55790,71517,SERMESSE,71350,SERMESSE,NULL,0101000020E6100000CB8C6D08445E144024FB31F7DA724740
55791,71518,SERRIERES,71960,SERRIERES,NULL,0101000020E610000004FF00101CAC1240085740A19E274740
55792,71519,SERRIGNY EN BRESSE,71310,SERRIGNY EN BRESSE,NULL,0101000020E6100000DE2230D6377C1440D50B99863C694740
55793,71520,SEVREY,71100,SEVREY,NULL,0101000020E6100000101FD8F15F5013407891AE3E435E4740
55794,71521,SIGY LE CHATEL,71250,SIGY LE CHATEL,NULL,0101000020E61000004C24873E0E491240FC10C07229474740
55795,71522,SIMANDRE,71290,SIMANDRE,NULL,0101000020E61000000710994DDBEE13409264B1A8634E4740
55796,71523,SIMARD,71330,SIMARD,NULL,0101000020E6100000F829D890C9B7144056A5E320D75B4740
55797,71524,SIVIGNON,71220,SIVIGNON,NULL,0101000020E6100000DA5B25B3D5FC11403677F4BFDC364740
55798,71525,SOLOGNY,71960,SOLOGNY,NULL,0101000020E61000008C49247612B212404EF04DD3E72F4740
55799,71526,SOLUTRE POUILLY,71960,SOLUTRE POUILLY,NULL,0101000020E610000000B672E5A2E81240D6E0229CBB254740
55800,71527,SOMMANT,71540,SOMMANT,NULL,0101000020E61000000A0F9A5DF7DA10405417957950874740
55801,71528,SORNAY,71500,SORNAY,NULL,0101000020E6100000CB3F44B467AC144096E425A45A4F4740
55802,71529,SUIN,71220,SUIN,NULL,0101000020E6100000A3E8818FC1CE1140B6B5CF7440384740
55803,71530,SULLY,71360,SULLY,NULL,0101000020E610000097491E9958C61140366F415B737F4740
55804,71531,LA TAGNIERE,71190,LA TAGNIERE,NULL,0101000020E6100000FFEFE3C347DF10408AF0E5F42B664740
55805,71532,TAIZE,71250,TAIZE,NULL,0101000020E6100000A2DF089CB6B012406A19A9F754414740
55806,71532,TAIZE,71250,TAIZE,TAIZE COMMUNAUTE,0101000020E6100000A2DF089CB6B012406A19A9F754414740
55807,71533,TANCON,71740,TANCON,NULL,0101000020E6100000D852F64CE50B114028E2BE1FC8194740
55808,71534,LE TARTRE,71330,LE TARTRE,NULL,0101000020E610000015D918856E681540723271AB205F4740
55809,71535,TAVERNAY,71400,TAVERNAY,NULL,0101000020E610000082AAD1AB01F2104084B3A558FF804740
55810,71537,THIL SUR ARROUX,71190,THIL SUR ARROUX,NULL,0101000020E6100000E97FB9162D60104093F47A41D5664740
55811,71538,THUREY,71440,THUREY,NULL,0101000020E6100000AACB738E4B7E1440C5A63A892D5F4740
55812,71539,TINTRY,71490,TINTRY,NULL,0101000020E6100000C25C418985F81140CD3E8F519E774740
55815,71542,TOULON SUR ARROUX,71320,TOULON SUR ARROUX,NULL,0101000020E61000005AD18B7F449C1040DC148F8BEA574740
55816,71543,TOURNUS,71700,TOURNUS,NULL,0101000020E61000008642BA8E279C1340747EE59CB3484740
55817,71544,TOUTENANT,71350,TOUTENANT,NULL,0101000020E61000004E886F175072144060BAFF7E676F4740
55818,71545,TRAMAYES,71520,TRAMAYES,NULL,0101000020E6100000EA32EB7BC36712401C48725449274740
55819,71546,TRAMBLY,71520,TRAMBLY,NULL,0101000020E610000028D76F815F221240F834CC753F2A4740
55820,71547,TRIVY,71520,TRIVY,NULL,0101000020E610000015AB06616EF31140FE005AA956324740
55821,71548,TRONCHY,71440,TRONCHY,NULL,0101000020E610000004F74DAB32491440A0FCDD3BEA5C4740
55822,71549,LA TRUCHERE,71290,LA TRUCHERE,NULL,0101000020E610000072A9A514CFD413405B199EA8B6414740
55823,71550,UCHIZY,71700,UCHIZY,NULL,0101000020E6100000CC327A24148913404F85895036404740
55824,71551,UCHON,71190,UCHON,NULL,0101000020E61000000F10278B5609114003A1AB634B674740
55825,71552,UXEAU,71130,UXEAU,NULL,0101000020E6100000220B8794552F1040B29A536EC7534740
55826,71553,VAREILLES,71800,VAREILLES,NULL,0101000020E610000042DDF6F35CFD1040E2E47E87A2264740
55827,71554,VARENNE L ARCONCE,71110,VARENNE L ARCONCE,NULL,0101000020E6100000309287CFE79D1040CB94206DAD2B4740
55828,71555,VARENNES LE GRAND,71240,VARENNES LE GRAND,NULL,0101000020E61000007CFDFFEED37B134022FAB5F5D35A4740
55829,71556,VARENNES LES MACON,71000,VARENNES LES MACON,NULL,0101000020E6100000EC803518343A134059BA27B451224740
55830,71557,VARENNE ST GERMAIN,71600,VARENNE ST GERMAIN,NULL,0101000020E6100000AC915D69191D104093DEDC0404384740
55831,71557,VARENNE ST GERMAIN,71600,VARENNE ST GERMAIN,ST GERMAIN DES RIVES,0101000020E6100000AC915D69191D104093DEDC0404384740
55832,71558,VARENNES ST SAUVEUR,71480,VARENNES ST SAUVEUR,NULL,0101000020E61000004D1D9A6846F514405E6FF66203404740
55833,71559,VARENNES SOUS DUN,71800,VARENNES SOUS DUN,NULL,0101000020E610000085D8F4FB595B1140756A78C4B2234740
55834,71561,VAUBAN,71800,VAUBAN,NULL,0101000020E61000005EBFBBF0DEDC104024EF1CCA50224740
55835,71562,VAUDEBARRIER,71120,VAUDEBARRIER,NULL,0101000020E6100000FAACD799E7411140DFD27B7434354740
55836,71563,VAUX EN PRE,71460,VAUX EN PRE,NULL,0101000020E610000086C954C1A86812405E78CA0F814F4740
55837,71564,VENDENESSE LES CHAROLLES,71120,VENDENESSE LES CHAROLLES,NULL,0101000020E6100000D3C89D88347011404D62B59E46384740
55838,71565,VENDENESSE SUR ARROUX,71130,VENDENESSE SUR ARROUX,NULL,0101000020E61000009CF122B8364110402A3861672F514740
55839,71566,VERDUN SUR LE DOUBS,71350,VERDUN SUR LE DOUBS,NULL,0101000020E61000004489963C9E121440861854C0E2714740
55840,71567,VERGISSON,71960,VERGISSON,NULL,0101000020E6100000AAB129FCBED8124040DB6AD699274740
55841,71568,VERISSEY,71440,VERISSEY,NULL,0101000020E6100000882EA86F997F14409AF9C4F0C75A4740
55842,71570,VERJUX,71590,VERJUX,NULL,0101000020E6100000F419AB28B9E613408888F60C3C704740
55843,71571,VEROSVRES,71220,VEROSVRES,NULL,0101000020E610000022AAF06778C7114046F0BF956C324740
55844,71572,VERS,71240,VERS,NULL,0101000020E61000007EE71725E86B1340590927B38B4A4740
55845,71573,VERSAUGUES,71110,VERSAUGUES,NULL,0101000020E61000008EBA8C518D4910402283818C252F4740
55846,71574,VERZE,71960,VERZE,NULL,0101000020E6100000DCA227C00BF61240E4FE7E8C14314740
55847,71576,LE VILLARS,71700,LE VILLARS,NULL,0101000020E61000009E6406859CAE1340EEC4F6A4DD434740
55848,71577,VILLEGAUDIN,71620,VILLEGAUDIN,NULL,0101000020E6100000AAD6C22CB46F14409CAD179EF2664740
55849,71578,CLUX VILLENEUVE,71270,CLUX VILLENEUVE,NULL,0101000020E6100000467EFD101BB81440BB8FEDC64C7B4740
55850,71578,CLUX VILLENEUVE,71270,CLUX VILLENEUVE,CLUX,0101000020E6100000467EFD101BB81440BB8FEDC64C7B4740
55851,71579,VILLENEUVE EN MONTAGNE,71390,VILLENEUVE EN MONTAGNE,NULL,0101000020E6100000F63F65A1425A1240999B6F4477614740
55852,71580,VINCELLES,71500,VINCELLES,NULL,0101000020E61000002033614557E7144000A2050D22554740
